country;year;sex;suicides_no
Australia;2012;male;82
Australia;2012;male;351
Australia;2012;male;396
Australia;2012;male;217
Australia;2012;female;258
Australia;2012;female;19
Australia;2012;female;52
Australia;2012;female;98
Australia;2012;female;123
Australia;2012;female;1
Australia;2012;male;6
Australia;2013;male;16
Australia;2013;male;754
Australia;2013;male;329
Australia;2013;male;418
Australia;2013;male;267
Australia;2013;female;275
Australia;2013;female;145
Australia;2013;female;95
Australia;2013;female;95
Australia;2013;female;48
Australia;2013;male;16
Australia;2013;female;6
Australia;2014;male;866
Australia;2014;male;164
Australia;2014;male;44
Australia;2014;male;471
Australia;2014;male;271
Australia;2014;female;277
Australia;2014;female;119
Australia;2014;female;157
Australia;2014;female;96
Australia;2014;female;45
Australia;2014;female;15
Australia;2014;male;6
Australia;2015;male;944
Australia;2015;male;181
Australia;2015;male;423
Australia;2015;male;457
Australia;2015;male;281
Australia;2015;female;294
Australia;2015;female;11
Australia;2015;female;119
Australia;2015;female;152
Australia;2015;female;52
Australia;2015;female;8
Australia;2015;male;6
Austria;1985;male;152
Austria;1985;male;355
Austria;1985;male;515
Austria;1985;male;232
Austria;1985;female;11
Austria;1985;male;27
Austria;1985;female;22
Austria;1985;female;186
Austria;1985;female;56
Austria;1985;female;5
Austria;1985;male;6
Austria;1985;female;2
Austria;1986;male;173
Austria;1986;male;355
Austria;1986;male;57
Austria;1986;male;272
Austria;1986;female;11
Austria;1986;male;199
Austria;1986;female;195
Austria;1986;female;182
Austria;1986;female;8
Austria;1986;female;6
Austria;1986;male;5
Austria;1986;female;1
Austria;1987;male;28
Austria;1987;male;332
Austria;1987;male;471
Austria;1987;male;247
Austria;1987;female;126
Austria;1987;male;185
Austria;1987;female;23
Austria;1987;female;155
Austria;1987;female;62
Austria;1987;female;49
Austria;1987;female;2
Austria;1987;male;2
Austria;1988;male;183
Austria;1988;male;39
Austria;1988;male;431
Austria;1988;male;229
Austria;1988;female;18
Austria;1988;male;168
Austria;1988;female;186
Austria;1988;female;144
Austria;1988;female;61
Austria;1988;female;28
Austria;1988;female;2
Austria;1988;male;2
Austria;1989;male;166
Austria;1989;male;358
Austria;1989;male;42
Austria;1989;female;134
Austria;1989;male;218
Austria;1989;male;163
Austria;1989;female;182
Austria;1989;female;156
Austria;1989;female;65
Austria;1989;female;48
Austria;1989;male;6
Austria;1990;male;186
Austria;1990;male;32
Austria;1990;male;418
Austria;1990;female;132
Austria;1990;male;29
Austria;1990;male;15
Austria;1990;female;173
Austria;1990;female;15
Austria;1990;female;53
Austria;1990;female;31
Austria;1990;female;2
Austria;1990;male;1
Austria;1991;male;29
Austria;1991;male;336
Austria;1991;male;42
Austria;1991;male;197
Austria;1991;female;98
Austria;1991;male;153
Austria;1991;female;144
Austria;1991;female;145
Austria;1991;female;49
Austria;1991;female;34
Austria;1991;male;2
Austria;1992;male;179
Austria;1992;male;347
Austria;1992;male;45
Austria;1992;male;24
Austria;1992;female;98
Austria;1992;male;142
Austria;1992;female;132
Austria;1992;female;163
Austria;1992;female;5
Austria;1992;female;33
Austria;1992;male;5
Austria;1992;female;1
Austria;1993;male;2
Austria;1993;male;314
Austria;1993;male;377
Austria;1993;male;228
Austria;1993;female;88
Austria;1993;male;119
Austria;1993;female;139
Austria;1993;female;14
Austria;1993;female;54
Austria;1993;female;35
Austria;1993;male;6
Austria;1993;female;4
Austria;1994;male;174
Austria;1994;male;331
Austria;1994;male;432
Austria;1994;male;27
Austria;1994;female;93
Austria;1994;male;136
Austria;1994;female;149
Austria;1994;female;151
Austria;1994;female;58
Austria;1994;female;34
Austria;1994;female;6
Austria;1994;male;5
Austria;1995;male;184
Austria;1995;male;333
Austria;1995;male;437
Austria;1995;male;237
Austria;1995;female;1
Austria;1995;male;134
Austria;1995;female;141
Austria;1995;female;136
Austria;1995;female;59
Austria;1995;female;19
Austria;1995;male;8
Austria;1996;male;188
Austria;1996;male;381
Austria;1996;male;452
Austria;1996;female;112
Austria;1996;male;23
Austria;1996;male;18
Austria;1996;female;126
Austria;1996;female;14
Austria;1996;female;53
Austria;1996;female;12
Austria;1996;male;4
Austria;1997;male;159
Austria;1997;male;313
Austria;1997;male;379
Austria;1997;male;21
Austria;1997;male;121
Austria;1997;female;83
Austria;1997;female;131
Austria;1997;female;131
Austria;1997;female;48
Austria;1997;female;23
Austria;1997;male;2
Austria;1997;female;1
Austria;1998;male;165
Austria;1998;male;334
Austria;1998;male;47
Austria;1998;male;166
Austria;1998;female;79
Austria;1998;male;99
Austria;1998;female;116
Austria;1998;female;116
Austria;1998;female;45
Austria;1998;female;24
Austria;1998;male;6
Austria;1998;female;2
Austria;1999;male;149
Austria;1999;male;329
Austria;1999;male;386
Austria;1999;female;18
Austria;1999;male;161
Austria;1999;male;99
Austria;1999;female;122
Austria;1999;female;136
Austria;1999;female;37
Austria;1999;female;25
Austria;1999;male;2
Austria;1999;female;1
Austria;2000;male;172
Austria;2000;male;342
Austria;2000;male;383
Austria;2000;male;149
Austria;2000;female;92
Austria;2000;male;16
Austria;2000;female;143
Austria;2000;female;132
Austria;2000;female;27
Austria;2000;female;34
Austria;2000;female;4
Austria;2000;male;4
Austria;2001;male;151
Austria;2001;male;39
Austria;2001;male;377
Austria;2001;male;142
Austria;2001;female;93
Austria;2001;male;11
Austria;2001;female;129
Austria;2001;female;126
Austria;2001;female;41
Austria;2001;female;18
Austria;2001;female;1
Austria;2001;male;1
Austria;2002;male;187
Austria;2002;male;322
Austria;2002;male;422
Austria;2002;male;158
Austria;2002;male;99
Austria;2002;female;8
Austria;2002;female;15
Austria;2002;female;129
Austria;2002;female;3
Austria;2002;female;17
Austria;2002;female;2
Austria;2002;male;2
Austria;2003;male;177
Austria;2003;male;38
Austria;2003;male;371
Austria;2003;male;118
Austria;2003;female;84
Austria;2003;male;91
Austria;2003;female;12
Austria;2003;female;141
Austria;2003;female;29
Austria;2003;female;32
Austria;2003;male;3
Austria;2004;male;189
Austria;2004;male;38
Austria;2004;male;347
Austria;2004;male;11
Austria;2004;male;12
Austria;2004;female;73
Austria;2004;female;118
Austria;2004;female;17
Austria;2004;female;26
Austria;2004;female;22
Austria;2004;male;2
Austria;2005;male;166
Austria;2005;male;331
Austria;2005;male;364
Austria;2005;female;81
Austria;2005;male;12
Austria;2005;male;83
Austria;2005;female;96
Austria;2005;female;121
Austria;2005;female;33
Austria;2005;female;18
Austria;2005;male;3
Austria;2005;female;1
Austria;2006;male;171
Austria;2006;male;266
Austria;2006;male;382
Austria;2006;female;81
Austria;2006;male;13
Austria;2006;male;77
Austria;2006;female;91
Austria;2006;female;91
Austria;2006;female;18
Austria;2006;female;16
Austria;2006;male;1
Austria;2007;male;17
Austria;2007;male;273
Austria;2007;male;331
Austria;2007;female;8
Austria;2007;male;99
Austria;2007;male;93
Austria;2007;female;19
Austria;2007;female;88
Austria;2007;female;25
Austria;2007;female;15
Austria;2007;male;2
Austria;2008;male;2
Austria;2008;male;276
Austria;2008;male;34
Austria;2008;female;72
Austria;2008;male;86
Austria;2008;male;59
Austria;2008;female;82
Austria;2008;female;112
Austria;2008;female;18
Austria;2008;female;18
Austria;2008;female;2
Austria;2008;male;2
Austria;2009;male;187
Austria;2009;male;279
Austria;2009;male;332
Austria;2009;male;99
Austria;2009;female;68
Austria;2009;male;72
Austria;2009;female;13
Austria;2009;female;11
Austria;2009;female;18
Austria;2009;female;11
Austria;2009;female;5
Austria;2009;male;3
Austria;2010;male;18
Austria;2010;male;287
Austria;2010;male;325
Austria;2010;male;91
Austria;2010;male;85
Austria;2010;female;62
Austria;2010;female;9
Austria;2010;female;12
Austria;2010;female;25
Austria;2010;female;14
Austria;2010;male;2
Austria;2010;female;1
Austria;2011;male;196
Austria;2011;male;276
Austria;2011;male;336
Austria;2011;male;97
Austria;2011;female;58
Austria;2011;male;67
Austria;2011;female;113
Austria;2011;female;95
Austria;2011;female;23
Austria;2011;female;23
Austria;2011;male;3
Austria;2011;female;1
Austria;2012;male;189
Austria;2012;male;298
Austria;2012;male;332
Austria;2012;male;99
Austria;2012;female;76
Austria;2012;male;66
Austria;2012;female;99
Austria;2012;female;87
Austria;2012;female;2
Austria;2012;female;6
Austria;2012;male;3
Austria;2012;female;1
Austria;2013;male;221
Austria;2013;male;299
Austria;2013;male;317
Austria;2013;female;64
Austria;2013;male;75
Austria;2013;female;118
Austria;2013;male;54
Austria;2013;female;94
Austria;2013;female;25
Austria;2013;female;2
Austria;2013;female;3
Austria;2013;male;1
Austria;2014;male;26
Austria;2014;male;282
Austria;2014;male;321
Austria;2014;female;77
Austria;2014;male;1
Austria;2014;male;79
Austria;2014;female;18
Austria;2014;female;93
Austria;2014;female;29
Austria;2014;female;17
Austria;2014;male;2
Austria;2015;male;214
Austria;2015;male;294
Austria;2015;male;313
Austria;2015;female;7
Austria;2015;male;78
Austria;2015;male;61
Austria;2015;female;1
Austria;2015;female;79
Austria;2015;female;19
Austria;2015;female;21
Austria;2015;female;1
Austria;2015;male;1
Austria;2016;male;212
Austria;2016;male;29
Austria;2016;male;26
Austria;2016;male;86
Austria;2016;female;61
Austria;2016;male;58
Austria;2016;female;99
Austria;2016;female;95
Austria;2016;female;22
Austria;2016;female;18
Azerbaijan;1990;male;41
Azerbaijan;1990;male;11
Azerbaijan;1990;male;19
Azerbaijan;1990;male;16
Azerbaijan;1990;male;1
Azerbaijan;1990;female;2
Azerbaijan;1990;female;6
Azerbaijan;1990;female;7
Azerbaijan;1990;female;6
Azerbaijan;1990;female;4
Azerbaijan;1990;male;1
Azerbaijan;1991;male;3
Azerbaijan;1991;male;22
Azerbaijan;1991;male;29
Azerbaijan;1991;male;26
Azerbaijan;1991;male;22
Azerbaijan;1991;female;11
Azerbaijan;1991;female;5
Azerbaijan;1991;female;8
Azerbaijan;1991;female;1
Azerbaijan;1991;female;6
Azerbaijan;1991;female;1
Azerbaijan;1992;male;39
Azerbaijan;1992;male;18
Azerbaijan;1992;female;5
Azerbaijan;1992;male;2
Azerbaijan;1992;male;24
Azerbaijan;1992;male;23
Azerbaijan;1992;female;11
Azerbaijan;1992;female;1
Azerbaijan;1992;female;8
Azerbaijan;1992;female;4
Azerbaijan;1993;male;3
Azerbaijan;1993;male;17
Azerbaijan;1993;female;4
Azerbaijan;1993;male;22
Azerbaijan;1993;male;2
Azerbaijan;1993;male;2
Azerbaijan;1993;female;1
Azerbaijan;1993;female;6
Azerbaijan;1993;female;9
Azerbaijan;1993;female;6
Azerbaijan;1993;female;1
Azerbaijan;1993;male;1
Azerbaijan;1994;male;1
Azerbaijan;1994;male;1
Azerbaijan;1994;male;11
Azerbaijan;1994;female;5
Azerbaijan;1994;female;1
Azerbaijan;1994;female;6
Azerbaijan;1994;female;4
Azerbaijan;1994;female;3
Azerbaijan;1994;male;3
Azerbaijan;1994;male;3
Azerbaijan;1995;male;2
Azerbaijan;1995;male;18
Azerbaijan;1995;male;8
Azerbaijan;1995;male;9
Azerbaijan;1995;female;1
Azerbaijan;1995;male;5
Azerbaijan;1995;female;3
Azerbaijan;1995;female;3
Azerbaijan;1996;male;19
Azerbaijan;1996;female;3
Azerbaijan;1996;male;1
Azerbaijan;1996;male;14
Azerbaijan;1996;male;13
Azerbaijan;1996;male;9
Azerbaijan;1996;female;3
Azerbaijan;1996;female;2
Azerbaijan;1996;female;3
Azerbaijan;1996;female;2
Azerbaijan;1997;male;24
Azerbaijan;1997;male;34
Azerbaijan;1997;male;21
Azerbaijan;1997;female;8
Azerbaijan;1997;male;7
Azerbaijan;1997;female;6
Azerbaijan;1997;female;3
Azerbaijan;1997;female;4
Azerbaijan;1998;male;18
Azerbaijan;1998;female;2
Azerbaijan;1998;male;8
Azerbaijan;1998;male;12
Azerbaijan;1998;female;4
Azerbaijan;1998;female;6
Azerbaijan;1998;female;3
Azerbaijan;1998;male;2
Azerbaijan;1998;male;1
Azerbaijan;1999;male;19
Azerbaijan;1999;male;9
Azerbaijan;1999;male;1
Azerbaijan;1999;male;6
Azerbaijan;1999;female;4
Azerbaijan;1999;female;2
Azerbaijan;1999;female;2
Azerbaijan;1999;female;2
Azerbaijan;2000;male;1
Azerbaijan;2000;male;9
Azerbaijan;2000;female;2
Azerbaijan;2000;male;11
Azerbaijan;2000;male;14
Azerbaijan;2000;male;11
Azerbaijan;2000;female;3
Azerbaijan;2000;female;4
Azerbaijan;2000;female;3
Azerbaijan;2000;female;3
Azerbaijan;2000;female;1
Azerbaijan;2001;male;34
Azerbaijan;2001;male;79
Azerbaijan;2001;male;56
Azerbaijan;2001;male;3
Azerbaijan;2001;female;6
Azerbaijan;2001;male;4
Azerbaijan;2001;female;21
Azerbaijan;2001;female;23
Azerbaijan;2001;male;24
Azerbaijan;2001;female;16
Azerbaijan;2001;female;8
Azerbaijan;2001;female;7
Azerbaijan;2002;male;19
Azerbaijan;2002;male;2
Azerbaijan;2002;male;32
Azerbaijan;2002;female;6
Azerbaijan;2002;male;7
Azerbaijan;2002;male;9
Azerbaijan;2002;female;1
Azerbaijan;2002;female;8
Azerbaijan;2002;female;3
Azerbaijan;2002;male;4
Azerbaijan;2002;female;1
Azerbaijan;2003;male;3
Azerbaijan;2003;female;4
Azerbaijan;2003;male;14
Azerbaijan;2003;male;4
Azerbaijan;2003;male;17
Azerbaijan;2003;male;12
Azerbaijan;2003;female;7
Azerbaijan;2003;female;9
Azerbaijan;2003;female;12
Azerbaijan;2003;male;7
Azerbaijan;2003;female;3
Azerbaijan;2003;female;1
Azerbaijan;2004;female;5
Azerbaijan;2004;male;4
Azerbaijan;2004;male;15
Azerbaijan;2004;male;7
Azerbaijan;2004;male;1
Azerbaijan;2004;female;5
Azerbaijan;2004;female;11
Azerbaijan;2004;male;6
Azerbaijan;2004;female;4
Azerbaijan;2004;female;4
Azerbaijan;2004;female;1
Azerbaijan;2007;male;3
Azerbaijan;2007;male;8
Azerbaijan;2007;male;15
Azerbaijan;2007;male;8
Azerbaijan;2007;female;1
Azerbaijan;2007;female;5
Azerbaijan;2007;male;4
Azerbaijan;2007;female;5
Azerbaijan;2007;male;3
Azerbaijan;2007;female;2
Azerbaijan;2007;female;1
Bahamas;1985;male;1
Bahamas;1987;male;2
Bahamas;1987;male;1
Bahamas;1993;male;1
Bahamas;1993;female;1
Bahamas;1993;male;2
Bahamas;1993;male;2
Bahamas;1993;male;1
Bahamas;1994;male;3
Bahamas;1995;male;1
Bahamas;1995;male;1
Bahamas;1996;male;3
Bahamas;1997;male;1
Bahamas;1997;male;1
Bahamas;1998;male;2
Bahamas;1998;male;1
Bahamas;1999;male;3
Bahamas;1999;female;1
Bahamas;1999;male;1
Bahamas;1999;male;1
Bahamas;2000;male;4
Bahamas;2000;male;5
Bahamas;2000;female;1
Bahamas;2000;female;1
Bahamas;2001;male;1
Bahamas;2002;male;2
Bahamas;2002;male;1
Bahamas;2003;male;1
Bahamas;2004;male;1
Bahamas;2004;male;1
Bahamas;2005;male;1
Bahamas;2005;female;1
Bahamas;2005;male;1
Bahamas;2005;male;1
Bahamas;2006;male;1
Bahamas;2006;male;1
Bahamas;2007;male;2
Bahamas;2007;male;1
Bahamas;2007;male;1
Bahamas;2007;female;1
Bahamas;2008;male;1
Bahamas;2008;male;1
Bahamas;2008;male;1
Bahamas;2008;male;1
Bahamas;2009;male;2
Bahamas;2009;male;2
Bahamas;2009;male;1
Bahamas;2009;female;1
Bahamas;2010;male;1
Bahamas;2010;female;2
Bahamas;2010;male;3
Bahamas;2010;male;1
Bahamas;2010;female;1
Bahamas;2010;male;1
Bahamas;2010;female;1
Bahamas;2011;male;1
Bahamas;2011;female;1
Bahamas;2011;male;1
Bahamas;2011;male;1
Bahamas;2012;male;2
Bahamas;2012;male;2
Bahamas;2012;female;1
Bahamas;2013;male;2
Bahamas;2013;male;2
Bahamas;2013;female;1
Bahrain;1985;male;7
Bahrain;1985;male;3
Bahrain;1985;female;1
Bahrain;1987;male;1
Bahrain;1987;male;3
Bahrain;1987;male;3
Bahrain;1987;female;1
Bahrain;1987;female;1
Bahrain;1988;male;8
Bahrain;1988;male;4
Bahrain;1988;female;1
Bahrain;1988;male;1
Bahrain;1999;male;8
Bahrain;1999;male;4
Bahrain;1999;male;2
Bahrain;1999;female;1
Bahrain;1999;female;1
Bahrain;1999;female;1
Bahrain;2000;male;16
Bahrain;2000;male;1
Bahrain;2000;male;2
Bahrain;2000;female;1
Bahrain;2001;male;8
Bahrain;2001;male;8
Bahrain;2001;male;1
Bahrain;2001;male;2
Bahrain;2001;female;1
Bahrain;2001;female;1
Bahrain;2001;male;1
Bahrain;2001;female;1
Bahrain;2002;male;7
Bahrain;2002;male;9
Bahrain;2002;female;4
Bahrain;2002;female;2
Bahrain;2002;male;2
Bahrain;2002;female;1
